"customerNumber","timestamp","description","amount","type","tag","accountNumber","sortCode"
"7087162714","""2013-01-30T14:56:53.607Z""","Groupon",-14.14,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-01-30T12:05:46.578Z""","Interest",11.25,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-01-30T18:23:00.718Z""","MegaBus",-6.23,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-01-30T08:02:19.114Z""","Bodyshop",-20.12,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-01-30T04:13:15.350Z""","River Island",-25.7,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-01-31T08:30:46.565Z""","Burtons",-38.61,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-01-31T06:28:12.544Z""","Dorothy Perkins",-26.25,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-01-31T18:12:53.495Z""","Lidl",-6.43,"CAW","Food","3458180561","11-11-08"
"7087162714","""2013-01-31T14:34:52.568Z""","Hitachi Personal Finance",-11.07,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-01-31T05:19:50.806Z""","National Express",-4.6,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-01-31T02:33:09.033Z""","Oxfam",-5.11,"CAW","Charity","3458180561","11-11-08"
"7087162714","""2013-01-31T21:33:49.493Z""","Wonga",-0.01,"CCW","Debt","4602958598486481",
"7087162714","""2013-02-01T16:17:00.175Z""","Shelter",-3.27,"CAW","Charity","3458180561","11-11-08"
"7087162714","""2013-02-01T00:19:05.287Z""","American Express",-4.56,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-01T08:30:53.934Z""","Payment received thank you",-191.93,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-01T03:17:54.837Z""","Payment received thank you",191.93,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-01T11:20:27.387Z""","Payment received thank you",-186.97,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-02T06:59:13.453Z""","Dorothy Perkins",-18.31,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-01T13:59:47.144Z""","Payment received thank you",186.97,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-02T09:21:30.895Z""","Lori Alexander",7.13,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-02T13:48:08.184Z""","Payment received thank you",-109.28,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-02T11:19:30.192Z""","MegaBus",-8.29,"CCW","Transport","4602958598486481",
"7087162714","""2013-02-03T00:04:20.301Z""","Lush",-12.31,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-02-03T13:52:28.720Z""","Supercuts",-27.58,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-02-02T10:09:46.123Z""","Payment received thank you",109.28,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-03T15:33:44.748Z""","Cancer Research",-10.17,"CCW","Charity","4602958598486481",
"7087162714","""2013-02-03T05:25:34.205Z""","Lush",-21.38,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-02-04T18:11:07.986Z""","Sky Digital",-3.77,"D/D","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-04T14:26:48.068Z""","Lori Alexander",10.82,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-04T00:32:59.495Z""","Spotify",-18.35,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-04T01:19:04.270Z""","Barclaycard",-3.08,"CCW","Debt","4602958598486481",
"7087162714","""2013-02-04T23:49:18.131Z""","MegaBus",-0.01,"CCW","Transport","4602958598486481",
"7087162714","""2013-02-04T10:23:49.679Z""","Barclaycard",-9.16,"CCW","Debt","4602958598486481",
"7087162714","""2013-02-03T16:08:01.575Z""","National Express",-9.82,"CCW","Transport","4602958598486481",
"7087162714","""2013-02-04T01:34:59.928Z""","British Gas",-22.2,"D/D","Gas","3458180561","11-11-08"
"7087162714","""2013-02-05T04:51:26.944Z""","Interest",14.94,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-05T09:10:33.192Z""","RSPCA",-4.95,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-06T12:27:50.522Z""","Bodyshop",-27.97,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-02-06T00:24:24.104Z""","Oxfam",-16.09,"CCW","Charity","4602958598486481",
"7087162714","""2013-02-06T02:19:07.883Z""","Supercuts",-0.01,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-02-07T00:02:27.881Z""","Alan Scott",2.32,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-08T10:24:20.348Z""","Spotify",-19.88,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-08T01:09:42.214Z""","National Express",-6.62,"CCW","Transport","4602958598486481",
"7087162714","""2013-02-08T11:45:45.521Z""","Spotify",-30.45,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-08T11:15:43.507Z""","Cancer Research",-0.01,"CCW","Savings","4602958598486481",
"7087162714","""2013-02-08T10:49:47.816Z""","Save the Children",-6.73,"CCW","Savings","4602958598486481",
"7087162714","""2013-02-08T10:38:46.741Z""","River Island",-38.2,"CCW","Clothing","4602958598486481",
"7087162714","""2013-02-09T23:55:38.420Z""","Bodyshop",-20.27,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-02-08T15:09:14.495Z""","Payment received thank you",6.36,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-09T13:07:33.741Z""","Arriva Wales",-0.01,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-02-09T03:11:57.228Z""","American Express",-7.15,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-09T23:18:03.907Z""","RSPCA",-4.99,"CCW","Savings","4602958598486481",
"7087162714","""2013-02-08T18:44:24.985Z""","Payment received thank you",-6.36,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-10T05:03:41.469Z""","Rent",-846,"D/D","Housing","3458180561","11-11-08"
"7087162714","""2013-02-10T22:53:15.520Z""","Save the Children",-2.53,"CCW","Charity","4602958598486481",
"7087162714","""2013-02-11T08:09:31.262Z""","Nicole Bailey",2.61,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-12T19:29:10.403Z""","Spotify",-17.81,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-12T22:31:05.333Z""","Subway",-22.25,"CCW","Food","4602958598486481",
"7087162714","""2013-02-13T18:30:34.530Z""","Arriva Wales",-7.81,"CCW","Transport","4602958598486481",
"7087162714","""2013-02-14T00:15:04.800Z""","Interest",11.94,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-14T13:05:39.227Z""","Denise Patterson",1.13,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-14T21:47:59.406Z""","Odeon Cinemas",-16.43,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-14T05:54:18.395Z""","Groupon",-5.78,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-02-16T21:54:19.114Z""","Brenda Ward",5.42,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-18T17:57:12.787Z""","Wonga",-0.01,"CCW","Debt","4602958598486481",
"7087162714","""2013-02-16T20:48:01.283Z""","Brenda Ward",2.93,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-20T00:19:29.024Z""","Denise Patterson",5.57,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-20T07:33:04.088Z""","Interest",0.56,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-20T20:28:22.823Z""","Brenda Ward",14.87,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-20T21:20:03.045Z""","Nicole Bailey",4.65,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-20T04:54:08.582Z""","Brenda Ward",9.2,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-21T07:10:37.395Z""","Interest",1.27,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-21T08:55:14.313Z""","Alan Scott",0.05,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-22T17:45:14.878Z""","Alan Scott",6.09,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-23T15:41:46.895Z""","Thames Water",-11.19,"D/D","Water","3458180561","11-11-08"
"7087162714","""2013-02-24T20:02:17.113Z""","Lori Alexander",0.38,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-24T02:33:40.257Z""","McColls",-0.01,"CCW","Food","4602958598486481",
"7087162714","""2013-02-25T09:09:22.972Z""","Salary BACS Payment",1800,"BAC","Salary","3458180561","11-11-08"
"7087162714","""2013-02-25T16:16:44.244Z""","Shelter",-8.81,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T07:00:42.758Z""","River Island",-32.81,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-25T08:13:09.158Z""","Odeon Cinemas",-22.14,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-25T22:05:49.608Z""","Alan Scott",12.27,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-25T01:51:28.162Z""","Save the Children",-4.95,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T19:51:25.820Z""","Shelter",-6.36,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T03:17:57.170Z""","Groupon",-21.79,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-25T13:12:10.209Z""","Bodyshop",-8.61,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-02-25T20:28:22.832Z""","Shelter",-5.3,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T02:39:56.209Z""","Odeon Cinemas",-10.97,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-25T17:02:07.140Z""","Lori Alexander",0.36,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-25T11:35:02.588Z""","Arriva Wales",-9.66,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-02-25T04:26:53.070Z""","Odeon Cinemas",-21,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-25T13:05:46.765Z""","Oxfam",-18.02,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T23:25:49.295Z""","American Express",-7.47,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-25T14:47:59.117Z""","Arriva Wales",-4.97,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-02-25T05:40:24.331Z""","Alan Scott",0.03,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-25T00:15:39.841Z""","RSPCA",-10.7,"CAW","Charity","3458180561","11-11-08"
"7087162714","""2013-02-25T20:43:08.563Z""","McColls",-26.8,"CAW","Food","3458180561","11-11-08"
"7087162714","""2013-02-25T19:04:13.728Z""","Barclaycard",-0.2,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-25T13:06:02.969Z""","Dorothy Perkins",-44.13,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-25T18:46:44.889Z""","Hitachi Personal Finance",-7.69,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-25T07:06:24.834Z""","Cancer Research",-7.2,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-25T13:37:41.737Z""","Cancer Research",-9.45,"CAW","Charity","3458180561","11-11-08"
"7087162714","""2013-02-26T16:23:59.994Z""","American Express",-12.89,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-26T00:55:32.546Z""","Odeon Cinemas",-21.39,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-02-26T02:09:15.841Z""","Oxfam",-0.17,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-02-26T21:10:04.987Z""","Denise Patterson",1.25,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-26T20:07:18.638Z""","Burtons",-39.03,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-27T17:10:54.154Z""","Burtons",-26.9,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-27T16:36:47.007Z""","Brenda Ward",10.9,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-27T07:12:29.551Z""","Denise Patterson",7.6,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-27T17:47:57.262Z""","Burtons",-22.02,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-27T02:52:10.945Z""","Payment received thank you",10.68,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-27T05:29:48.895Z""","Payment received thank you",-10.68,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-27T17:01:37.689Z""","Payment received thank you",-127.48,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-02-27T13:27:08.210Z""","Payment received thank you",127.48,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-02-28T20:11:45.077Z""","Nicole Bailey",4.32,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-28T17:13:15.031Z""","Hitachi Personal Finance",-13.26,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-28T19:32:20.187Z""","Hitachi Personal Finance",-3.66,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-02-28T05:18:21.513Z""","River Island",-24.38,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-02-28T23:14:24.083Z""","River Island",-27.24,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-03-02T03:39:24.597Z""","Lori Alexander",1.45,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-02-28T05:13:49.728Z""","Interest",6.34,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-02T20:14:27.990Z""","Payment received thank you",-249.75,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-03-02T06:01:10.460Z""","Dorothy Perkins",-15.6,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-02T13:31:49.486Z""","Payment received thank you",249.75,"CCD","Credit Repayment","4602958598486481",
"7087162714","""2013-03-02T17:56:39.615Z""","MegaBus",-3.58,"CCW","Transport","4602958598486481",
"7087162714","""2013-03-03T14:33:30.477Z""","Shelter",-0.62,"CCW","Charity","4602958598486481",
"7087162714","""2013-03-04T13:31:31.050Z""","Sky Digital",-3.77,"D/D","Entertainment","3458180561","11-11-08"
"7087162714","""2013-03-04T10:17:25.616Z""","British Gas",-22.2,"D/D","Gas","3458180561","11-11-08"
"7087162714","""2013-03-04T08:03:07.311Z""","MegaBus",-1.09,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-03-04T00:45:28.392Z""","Hitachi Personal Finance",-1.95,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-03-02T19:51:47.634Z""","RSPCA",-6.08,"CCW","Savings","4602958598486481",
"7087162714","""2013-03-03T07:57:50.692Z""","Barclaycard",-6.11,"CCW","Debt","4602958598486481",
"7087162714","""2013-03-04T17:34:07.564Z""","Shelter",-2.04,"CAW","Savings","3458180561","11-11-08"
"7087162714","""2013-03-05T00:19:03.276Z""","Burtons",-34.12,"CAW","Clothing","3458180561","11-11-08"
"7087162714","""2013-03-06T18:33:14.780Z""","Spotify",-3.86,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-03-05T22:34:08.282Z""","Supercuts",-21.57,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-03-06T09:11:56.410Z""","Supercuts",-8.33,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-03-06T23:12:29.694Z""","Denise Patterson",2.79,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-06T16:06:58.564Z""","Odeon Cinemas",-9.92,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-03-07T04:06:35.497Z""","Superdrug",-17.09,"CAW","Healthcare","3458180561","11-11-08"
"7087162714","""2013-03-08T19:43:26.752Z""","Alan Scott",13.33,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-08T23:41:15.993Z""","Groupon",-24.72,"CAW","Entertainment","3458180561","11-11-08"
"7087162714","""2013-03-10T13:24:23.619Z""","Denise Patterson",1.24,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-10T00:13:16.168Z""","Rent",-846,"D/D","Housing","3458180561","11-11-08"
"7087162714","""2013-03-10T07:53:02.845Z""","Arriva Wales",-1.95,"CCW","Transport","4602958598486481",
"7087162714","""2013-03-10T04:28:54.978Z""","Wonga",-12.63,"CCW","Debt","4602958598486481",
"7087162714","""2013-03-11T11:13:22.904Z""","Brenda Ward",3.54,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-11T19:58:18.988Z""","Lush",-23.31,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-03-11T19:59:32.260Z""","River Island",-34.34,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-11T23:50:06.491Z""","American Express",-7.01,"CCW","Debt","4602958598486481",
"7087162714","""2013-03-11T12:42:19.555Z""","Barclaycard",-0.01,"CCW","Debt","4602958598486481",
"7087162714","""2013-03-11T19:57:53.110Z""","National Express",-6.73,"CCW","Transport","4602958598486481",
"7087162714","""2013-03-11T11:04:35.661Z""","Subway",-18.61,"CCW","Food","4602958598486481",
"7087162714","""2013-03-12T02:14:48.193Z""","Nicole Bailey",0.72,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-13T13:17:52.069Z""","Brenda Ward",2.78,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-13T04:30:05.185Z""","Denise Patterson",10.59,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-12T23:43:21.732Z""","Alan Scott",15.28,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-14T04:37:09.444Z""","Spotify",-21.11,"CCW","Entertainment","4602958598486481",
"7087162714","""2013-03-14T21:44:35.870Z""","Dorothy Perkins",-25.59,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-15T14:01:37.303Z""","Denise Patterson",2.25,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-15T19:02:24.457Z""","Subway",-30.85,"CCW","Food","4602958598486481",
"7087162714","""2013-03-16T21:25:10.719Z""","Nicole Bailey",2.54,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-16T22:02:12.468Z""","WWF",-11.82,"CCW","Savings","4602958598486481",
"7087162714","""2013-03-16T11:04:40.416Z""","Burtons",-34.25,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-17T08:02:45.710Z""","Nicole Bailey",5.91,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-17T01:08:33.694Z""","Arriva Wales",-7.68,"CCW","Transport","4602958598486481",
"7087162714","""2013-03-17T05:48:41.650Z""","Burtons",-17.49,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-19T05:54:33.501Z""","WWF",-6.05,"CCW","Charity","4602958598486481",
"7087162714","""2013-03-19T20:02:41.036Z""","Supercuts",-11.91,"CCW","Healthcare","4602958598486481",
"7087162714","""2013-03-19T14:26:50.240Z""","River Island",-33.19,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-21T15:49:27.844Z""","National Express",-0.01,"CCW","Transport","4602958598486481",
"7087162714","""2013-03-22T21:12:57.051Z""","Lori Alexander",8.23,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-23T03:22:17.387Z""","Thames Water",-11.19,"D/D","Water","3458180561","11-11-08"
"7087162714","""2013-03-23T21:06:54.780Z""","Alan Scott",0.48,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-18T21:11:33.664Z""","Nicole Bailey",31.57,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-23T00:26:06.467Z""","Lori Alexander",0.67,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-24T19:06:26.813Z""","Lori Alexander",6.58,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-23T14:43:47.524Z""","Nicole Bailey",5.18,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-24T23:59:53.357Z""","Interest",2.19,"CAD","-","3458180561","11-11-08"
"7087162714","""2013-03-25T11:53:57.257Z""","Hitachi Personal Finance",-17.32,"CAW","Debt","3458180561","11-11-08"
"7087162714","""2013-03-25T12:03:38.481Z""","Salary BACS Payment",1800,"BAC","Salary","3458180561","11-11-08"
"7087162714","""2013-03-25T23:27:48.934Z""","MegaBus",-6.2,"CAW","Transport","3458180561","11-11-08"
"7087162714","""2013-03-25T09:55:30.682Z""","Dorothy Perkins",-36.44,"CCW","Clothing","4602958598486481",
"7087162714","""2013-03-25T05:38:56.905Z""","Payment received thank you",-40.98,"CCD","Credit Repayment","3458180561","11-11-08"
"7087162714","""2013-03-25T18:36:03.056Z""","Payment received thank you",40.98,"CCD","Credit Repayment","4602958598486481",
