"customerNumber","timestamp","description","amount","type","tag","accountNumber","sortCode"
"2340515967","""2013-02-11T18:10:32.836Z""","RSPCA",-0.01,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-02-11T08:16:45.854Z""","British Gas",-26.7,"D/D","Gas","1146474841","96-22-92"
"2340515967","""2013-02-12T20:14:55.630Z""","Save the Children",-6.81,"CCW","Charity","4503897616167501",
"2340515967","""2013-02-13T03:47:23.196Z""","Brenda Ward",2.32,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-13T20:25:36.583Z""","Arriva Wales",-1.66,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-02-11T06:23:03.119Z""","Oxfam",-11.06,"CCW","Charity","4503897616167501",
"2340515967","""2013-02-13T10:04:20.259Z""","WWF",-1.91,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-02-14T11:12:34.549Z""","TV Licence",-30.02,"D/D","Entertainment","1146474841","96-22-92"
"2340515967","""2013-02-14T10:15:37.726Z""","Alan Scott",6.59,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-15T15:48:26.348Z""","Lori Alexander",1.03,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-18T00:20:43.994Z""","Virgin Media",-71.43,"D/D","Internet","1146474841","96-22-92"
"2340515967","""2013-02-20T14:43:42.448Z""","Brenda Ward",23.6,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-23T13:51:29.506Z""","Lori Alexander",0.84,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-19T18:22:57.768Z""","Interest",8.07,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-24T17:35:36.235Z""","Lori Alexander",1.35,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-25T23:37:49.307Z""","Salary BACS Payment",2000,"BAC","Salary","1146474841","96-22-92"
"2340515967","""2013-02-26T08:58:57.698Z""","Payment received thank you",39.34,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-02-26T13:00:03.356Z""","Payment received thank you",-39.34,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-02-27T04:03:45.592Z""","Arriva Wales",-3.12,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-02-27T15:22:03.620Z""","Wonga",-3.37,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-02-27T07:29:07.764Z""","Save the Children",-16.81,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-02-27T10:21:17.179Z""","Cancer Research",-3.68,"CCW","Charity","4503897616167501",
"2340515967","""2013-02-28T23:29:16.717Z""","Lori Alexander",2.28,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-02-28T11:30:38.239Z""","Hitachi Personal Finance",-1.89,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-02-28T04:58:08.068Z""","Spotify",-21.04,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-02-28T18:19:59.514Z""","RSPCA",-5.77,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-02-28T01:08:07.806Z""","Superdrug",-24.86,"CCW","Healthcare","4503897616167501",
"2340515967","""2013-03-01T09:42:08.835Z""","Primark",-20.07,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-01T13:56:42.828Z""","Payment received thank you",-45.05,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-01T09:37:17.697Z""","Sainsburys",-34.21,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-01T05:43:22.077Z""","Payment received thank you",45.05,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-01T16:29:26.275Z""","Supercuts",-19.17,"CCW","Healthcare","4503897616167501",
"2340515967","""2013-03-01T02:50:16.263Z""","Cancer Research",-8.86,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-02T21:39:38.488Z""","Sainsburys",-26.32,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-01T04:59:52.756Z""","Spotify",-20.13,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-02T22:42:17.285Z""","WWF",-11.18,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-03-02T16:00:56.848Z""","Thames Water",-37.42,"D/D","Water","1146474841","96-22-92"
"2340515967","""2013-03-02T02:23:44.604Z""","National Express",-11.09,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-03-02T19:09:22.111Z""","Payment received thank you",-124.02,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-02T02:45:14.334Z""","Payment received thank you",124.02,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-04T11:51:28.404Z""","Groupon",-26.13,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-04T20:28:31.975Z""","Sports Direct",-13.76,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-04T17:31:35.609Z""","Payment received thank you",-308.68,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-04T12:06:39.321Z""","Payment received thank you",308.68,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-04T03:21:59.044Z""","Arriva Wales",-2.7,"CCW","Transport","4503897616167501",
"2340515967","""2013-03-05T16:45:58.727Z""","Primark",-14.61,"CAW","Clothing","1146474841","96-22-92"
"2340515967","""2013-03-05T11:10:06.774Z""","Sports Direct",-7.54,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-06T06:43:55.024Z""","Hitachi Personal Finance",-1.61,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-07T12:03:13.009Z""","Rent",-600,"D/D","Housing","1146474841","96-22-92"
"2340515967","""2013-03-07T17:34:26.505Z""","Groupon",-30.97,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-07T11:09:47.296Z""","Bodyshop",-6.11,"CAW","Healthcare","1146474841","96-22-92"
"2340515967","""2013-03-07T14:12:29.533Z""","Odeon Cinemas",-11.26,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-07T23:36:38.096Z""","Lush",-31.92,"CCW","Healthcare","4503897616167501",
"2340515967","""2013-03-07T07:01:31.800Z""","Superdrug",-13.62,"CCW","Healthcare","4503897616167501",
"2340515967","""2013-03-08T21:20:35.734Z""","Groupon",-20.66,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-08T21:06:43.232Z""","Cancer Research",-5.88,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-08T13:15:24.558Z""","Shelter",-2.72,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-08T02:27:52.063Z""","Payment received thank you",-29.27,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-08T07:11:11.812Z""","Payment received thank you",29.27,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-09T21:39:07.120Z""","Bodyshop",-28.05,"CAW","Healthcare","1146474841","96-22-92"
"2340515967","""2013-03-09T17:12:29.202Z""","Sports Direct",-4.09,"CAW","Clothing","1146474841","96-22-92"
"2340515967","""2013-03-09T20:52:56.951Z""","MegaBus",-3.66,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-03-09T02:07:26.890Z""","Cancer Research",-1.41,"CAW","Charity","1146474841","96-22-92"
"2340515967","""2013-03-09T23:51:09.828Z""","Matalan",-20.68,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-09T18:14:33.411Z""","Save the Children",-3.03,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-10T12:21:06.189Z""","Denise Patterson",17.9,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-03-10T16:53:49.782Z""","Oxfam",-0.01,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-10T05:16:49.477Z""","Payment received thank you",-243.77,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-10T19:53:37.010Z""","Payment received thank you",243.77,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-11T22:39:10.022Z""","British Gas",-26.7,"D/D","Gas","1146474841","96-22-92"
"2340515967","""2013-03-11T15:59:04.827Z""","MegaBus",-8.07,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-03-11T12:23:46.957Z""","Morrisons",-46.82,"CCW","Food","4503897616167501",
"2340515967","""2013-03-11T08:19:40.580Z""","National Express",-4.37,"CCW","Transport","4503897616167501",
"2340515967","""2013-03-12T21:53:47.662Z""","Cancer Research",-4.76,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-03-12T13:17:03.456Z""","Sainsburys",-35.52,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-12T09:50:25.395Z""","Wonga",-4.37,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-12T04:04:23.882Z""","National Express",-0.01,"CCW","Transport","4503897616167501",
"2340515967","""2013-03-12T23:57:47.750Z""","National Express",-1.82,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-03-13T16:29:49.597Z""","American Express",-0.01,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-12T02:02:12.869Z""","Matalan",-10.3,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-14T14:23:45.719Z""","TV Licence",-30.02,"D/D","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-14T07:27:13.426Z""","WWF",-6.51,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-14T18:38:06.669Z""","Shelter",-4.81,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-15T13:31:14.479Z""","Cancer Research",-5.32,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-14T06:29:10.180Z""","Wonga",-11.04,"CCW","Debt","4503897616167501",
"2340515967","""2013-03-16T14:27:58.359Z""","Matalan",-8.31,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-16T07:44:42.537Z""","Groupon",-18.3,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-16T20:35:46.116Z""","American Express",-9.47,"CCW","Debt","4503897616167501",
"2340515967","""2013-03-16T16:17:14.980Z""","Oxfam",-4.99,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-15T22:38:28.675Z""","Sainsburys",-39.09,"CCW","Food","4503897616167501",
"2340515967","""2013-03-16T01:29:08.772Z""","Morrisons",-38.21,"CCW","Food","4503897616167501",
"2340515967","""2013-03-17T06:39:00.736Z""","Arriva Wales",-2.98,"CCW","Transport","4503897616167501",
"2340515967","""2013-03-18T00:57:13.681Z""","Virgin Media",-71.43,"D/D","Internet","1146474841","96-22-92"
"2340515967","""2013-03-16T20:47:10.020Z""","American Express",-0.01,"CCW","Debt","4503897616167501",
"2340515967","""2013-03-18T02:45:22.467Z""","Groupon",-38.85,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-14T05:27:34.015Z""","Spotify",-13.62,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-18T23:52:20.010Z""","Primark",-40.51,"CCW","Clothing","4503897616167501",
"2340515967","""2013-03-19T10:34:53.216Z""","Oxfam",-3.81,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-25T04:56:39.263Z""","Salary BACS Payment",2000,"BAC","Salary","1146474841","96-22-92"
"2340515967","""2013-03-25T10:18:24.450Z""","National Express",-5.67,"CAW","Transport","1146474841","96-22-92"
"2340515967","""2013-03-25T15:03:08.451Z""","Barclaycard",-0.01,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-18T20:06:43.405Z""","Oxfam",-7.5,"CCW","Savings","4503897616167501",
"2340515967","""2013-03-25T04:52:52.253Z""","Superdrug",-26.69,"CAW","Healthcare","1146474841","96-22-92"
"2340515967","""2013-03-25T08:03:14.704Z""","Hitachi Personal Finance",-0.01,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-25T23:29:33.853Z""","Pizza Express",-34.46,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-25T16:55:13.111Z""","Pizza Express",-47.52,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-25T20:28:04.187Z""","Payment received thank you",109.69,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-25T08:14:38.521Z""","Hitachi Personal Finance",-3.66,"CCW","Debt","4503897616167501",
"2340515967","""2013-03-25T21:19:23.099Z""","Cancer Research",-7.65,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-19T04:20:59.086Z""","WWF",-6.17,"CCW","Charity","4503897616167501",
"2340515967","""2013-03-26T01:00:25.887Z""","Odeon Cinemas",-22.59,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-25T13:13:40.252Z""","Payment received thank you",-109.69,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-21T18:49:02.658Z""","Alan Scott",2.01,"CAD","-","1146474841","96-22-92"
"2340515967","""2013-03-26T04:06:08.961Z""","Groupon",-18.8,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-26T20:31:45.454Z""","Shelter",-0.01,"CAW","Charity","1146474841","96-22-92"
"2340515967","""2013-03-26T06:24:36.362Z""","Wonga",-6.1,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-26T06:36:04.016Z""","Payment received thank you",18.78,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-26T12:07:33.000Z""","Groupon",-0.01,"CCW","Entertainment","4503897616167501",
"2340515967","""2013-03-27T17:01:29.151Z""","Morrisons",-27.94,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-26T23:45:45.788Z""","Payment received thank you",-18.78,"CCD","Credit Repayment","1146474841","96-22-92"
"2340515967","""2013-03-27T04:31:15.940Z""","Sainsburys",-31.89,"CAW","Food","1146474841","96-22-92"
"2340515967","""2013-03-27T15:22:35.053Z""","Oxfam",-0.01,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-03-27T22:41:43.062Z""","Payment received thank you",41.85,"CCD","Credit Repayment","4503897616167501",
"2340515967","""2013-03-27T06:36:12.330Z""","Arriva Wales",-11.12,"CCW","Transport","4503897616167501",
"2340515967","""2013-03-28T05:43:02.542Z""","Wonga",-1.75,"CAW","Debt","1146474841","96-22-92"
"2340515967","""2013-03-28T07:11:30.083Z""","Shelter",-0.77,"CAW","Savings","1146474841","96-22-92"
"2340515967","""2013-03-27T12:37:26.235Z""","Groupon",-24.61,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-28T09:21:39.360Z""","Supercuts",-14.73,"CAW","Healthcare","1146474841","96-22-92"
"2340515967","""2013-03-28T21:23:25.954Z""","RSPCA",-9.27,"CAW","Charity","1146474841","96-22-92"
"2340515967","""2013-03-29T12:15:46.551Z""","Spotify",-4.45,"CAW","Entertainment","1146474841","96-22-92"
"2340515967","""2013-03-29T21:09:11.132Z""","RSPCA",-10.41,"CCW","Charity","4503897616167501",
