"customerNumber","timestamp","description","amount","type","tag","accountNumber","sortCode"
"0472758476","""2013-01-29T07:31:25.479Z""","Alan Scott",5.08,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-01-30T04:33:40.778Z""","Lidl",-5.8,"CAW","Food","4962482411","29-34-68"
"0472758476","""2013-01-31T11:57:41.935Z""","Nicole Bailey",1.49,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-01-31T00:18:20.624Z""","Save the Children",-4.81,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-01-31T07:31:08.447Z""","WWF",-2.07,"CCW","Charity","4894735283394817",
"0472758476","""2013-01-28T00:17:45.729Z""","Payment received thank you",-0.82,"CCD","Credit Repayment","4962482411","29-34-68"
"0472758476","""2013-01-31T21:59:15.432Z""","Groupon",-10.92,"CCW","Entertainment","4673526357429697",
"0472758476","""2013-02-01T15:10:22.477Z""","Alan Scott",0.32,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-01T16:02:00.059Z""","McColls",-19.77,"CCW","Food","4894735283394817",
"0472758476","""2013-01-31T08:41:15.329Z""","Sports Direct",-14.6,"CCW","Clothing","4673526357429697",
"0472758476","""2013-02-01T09:17:40.910Z""","Cancer Research",-8.81,"CCW","Savings","4894735283394817",
"0472758476","""2013-02-01T10:43:19.902Z""","Hitachi Personal Finance",-1.53,"CCW","Debt","4894735283394817",
"0472758476","""2013-02-01T21:19:42.591Z""","Lush",-16.99,"CCW","Healthcare","4894735283394817",
"0472758476","""2013-02-01T04:05:26.471Z""","National Express",-8.93,"CCW","Transport","4894735283394817",
"0472758476","""2013-02-02T16:03:00.992Z""","Interest",0.27,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-01-27T06:28:25.652Z""","Interest",5.27,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-02T18:28:07.405Z""","McColls",-12.75,"CCW","Food","4894735283394817",
"0472758476","""2013-02-05T01:19:22.937Z""","Denise Patterson",5.24,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-06T18:14:35.942Z""","Wonga",-4.89,"CCW","Debt","4894735283394817",
"0472758476","""2013-02-06T20:25:36.165Z""","Lidl",-16.21,"CCW","Food","4673526357429697",
"0472758476","""2013-02-07T08:24:13.279Z""","Nicole Bailey",0.19,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-08T19:09:33.923Z""","British Gas",-14.3,"D/D","Gas","4962482411","29-34-68"
"0472758476","""2013-02-08T14:27:15.740Z""","Brenda Ward",9,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-08T15:46:54.934Z""","Interest",1.01,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-09T05:41:58.064Z""","Odeon Cinemas",-9.7,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-02-09T13:32:39.918Z""","Barclaycard",-2.04,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-02-09T13:59:52.352Z""","Superdrug",-21.32,"CCW","Healthcare","4894735283394817",
"0472758476","""2013-02-10T14:28:16.759Z""","Nicole Bailey",0.41,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-15T04:57:38.839Z""","Lori Alexander",2.67,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-17T00:12:10.618Z""","Rent",-600,"D/D","Housing","4962482411","29-34-68"
"0472758476","""2013-02-21T08:16:55.150Z""","Thames Water",-23.81,"D/D","Water","4962482411","29-34-68"
"0472758476","""2013-02-24T10:25:38.595Z""","Matalan",-24.43,"CCW","Clothing","4673526357429697",
"0472758476","""2013-02-25T10:45:24.188Z""","Salary BACS Payment",2000,"BAC","Salary","4962482411","29-34-68"
"0472758476","""2013-02-25T05:10:32.280Z""","Hitachi Personal Finance",-16.99,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-02-25T06:13:11.785Z""","Arriva Wales",-9,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-02-25T22:13:21.387Z""","MegaBus",-3.05,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-02-25T19:31:57.788Z""","Save the Children",-15.77,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-02-25T20:31:57.672Z""","Odeon Cinemas",-26.6,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-02-25T05:37:26.669Z""","Supercuts",-4.51,"CAW","Healthcare","4962482411","29-34-68"
"0472758476","""2013-02-25T08:48:13.281Z""","WWF",-15.71,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-02-25T06:06:45.052Z""","Barclaycard",-2.91,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-02-25T18:24:40.207Z""","Denise Patterson",15.02,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-25T11:37:23.403Z""","Sports Direct",-22.08,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-02-25T18:38:10.506Z""","Primark",-22.92,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-02-25T04:12:08.860Z""","Supercuts",-0.01,"CAW","Healthcare","4962482411","29-34-68"
"0472758476","""2013-02-25T08:00:59.323Z""","Brenda Ward",0.48,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-25T10:28:05.814Z""","Save the Children",-0.94,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-02-26T11:11:10.927Z""","Three Mobile",-70.21,"D/D","Mobile","4962482411","29-34-68"
"0472758476","""2013-02-26T05:45:25.123Z""","Payment received thank you",72.03,"CCD","Credit Repayment","4894735283394817",
"0472758476","""2013-02-26T01:58:28.564Z""","Spotify",-7.96,"CCW","Entertainment","4894735283394817",
"0472758476","""2013-02-25T18:05:36.103Z""","WWF",-8.28,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-02-25T16:43:20.567Z""","Hitachi Personal Finance",-5.14,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-02-26T03:36:55.846Z""","Payment received thank you",-72.03,"CCD","Credit Repayment","4962482411","29-34-68"
"0472758476","""2013-02-26T06:00:26.078Z""","Payment received thank you",-15.25,"CCD","Credit Repayment","4962482411","29-34-68"
"0472758476","""2013-02-26T05:29:25.996Z""","Payment received thank you",15.25,"CCD","Credit Repayment","4894735283394817",
"0472758476","""2013-02-27T02:25:19.540Z""","Groupon",-23.68,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-02-27T18:06:01.932Z""","McColls",-14.81,"CCW","Food","4894735283394817",
"0472758476","""2013-02-27T20:44:01.058Z""","Spotify",-0.01,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-02-27T05:23:27.323Z""","McColls",-15.23,"CAW","Food","4962482411","29-34-68"
"0472758476","""2013-02-27T02:08:23.929Z""","Lidl",-4.33,"CCW","Food","4894735283394817",
"0472758476","""2013-02-28T06:24:00.934Z""","Nicole Bailey",9.5,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-02-28T01:44:42.474Z""","National Express",-0.01,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-01T08:11:55.755Z""","MegaBus",-0.01,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-02-28T01:25:38.955Z""","National Express",-10.15,"CCW","Transport","4894735283394817",
"0472758476","""2013-03-01T23:35:42.993Z""","Alan Scott",2.72,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-02T11:50:35.371Z""","National Express",-8.66,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-02T17:19:44.150Z""","Matalan",-16.21,"CCW","Clothing","4894735283394817",
"0472758476","""2013-03-03T04:22:58.018Z""","Lori Alexander",1.48,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-04T19:34:03.108Z""","Alan Scott",4.65,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-03T05:57:08.782Z""","Matalan",-9.34,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-03-04T12:11:49.295Z""","National Express",-5.4,"CCW","Transport","4894735283394817",
"0472758476","""2013-03-05T21:06:29.312Z""","Alan Scott",2.19,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-06T11:26:30.433Z""","Brenda Ward",0.7,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-07T21:31:42.401Z""","Brenda Ward",13.19,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-06T02:43:49.834Z""","Matalan",-29.73,"CCW","Clothing","4894735283394817",
"0472758476","""2013-03-07T12:21:54.679Z""","Supercuts",-37.85,"CAW","Healthcare","4962482411","29-34-68"
"0472758476","""2013-03-05T02:55:33.557Z""","Lidl",-21.27,"CAW","Food","4962482411","29-34-68"
"0472758476","""2013-03-07T05:35:30.942Z""","Groupon",-9.31,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-03-07T03:00:29.641Z""","Save the Children",-0.01,"CCW","Charity","4894735283394817",
"0472758476","""2013-03-08T01:15:57.217Z""","British Gas",-14.3,"D/D","Gas","4962482411","29-34-68"
"0472758476","""2013-03-09T00:36:42.557Z""","Interest",3.09,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-11T04:14:22.389Z""","Nicole Bailey",6.87,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-09T06:12:39.476Z""","WWF",-3.66,"CCW","Charity","4894735283394817",
"0472758476","""2013-03-11T01:17:16.421Z""","Sports Direct",-12.48,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-03-12T02:00:04.852Z""","Denise Patterson",0.13,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-13T00:19:03.953Z""","Alan Scott",5.85,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-13T17:37:54.785Z""","Cancer Research",-10.45,"CCW","Savings","4673526357429697",
"0472758476","""2013-03-14T01:15:13.750Z""","Alan Scott",25.27,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-14T18:06:21.830Z""","Brenda Ward",2.26,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-14T15:38:10.307Z""","Spotify",-9.29,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-03-14T09:03:13.198Z""","Lori Alexander",5.53,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-14T09:38:42.221Z""","WWF",-0.01,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-03-14T16:29:02.369Z""","Oxfam",-6.01,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-03-14T05:19:23.862Z""","Wonga",-0.83,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-03-14T15:28:13.321Z""","Interest",0.85,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-14T00:23:54.399Z""","Lori Alexander",35.26,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-14T12:58:56.642Z""","Barclaycard",-12.02,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-03-14T14:16:11.233Z""","MegaBus",-6.89,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-14T03:20:01.259Z""","Interest",3.83,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-17T22:27:33.581Z""","Rent",-600,"D/D","Housing","4962482411","29-34-68"
"0472758476","""2013-03-18T12:50:47.426Z""","Interest",0.62,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-15T08:01:54.115Z""","Groupon",-23.05,"CCW","Entertainment","4894735283394817",
"0472758476","""2013-03-18T06:37:32.026Z""","Arriva Wales",-4.32,"CCW","Transport","4894735283394817",
"0472758476","""2013-03-19T19:58:52.894Z""","Cancer Research",-0.83,"CCW","Savings","4894735283394817",
"0472758476","""2013-03-23T05:08:23.751Z""","Denise Patterson",3.95,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-25T01:11:11.182Z""","Salary BACS Payment",2000,"BAC","Salary","4962482411","29-34-68"
"0472758476","""2013-03-21T03:42:24.885Z""","Thames Water",-23.81,"D/D","Water","4962482411","29-34-68"
"0472758476","""2013-03-25T02:21:40.514Z""","Save the Children",-0.01,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-03-25T10:49:08.377Z""","Matalan",-20.39,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-03-25T15:57:08.623Z""","National Express",-11.7,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-25T07:22:44.453Z""","Wonga",-7.23,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-03-25T14:35:32.090Z""","MegaBus",-5.29,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-26T20:53:24.036Z""","Three Mobile",-70.21,"D/D","Mobile","4962482411","29-34-68"
"0472758476","""2013-03-25T07:50:27.593Z""","Lidl",-22.16,"CAW","Food","4962482411","29-34-68"
"0472758476","""2013-03-26T20:19:00.142Z""","Denise Patterson",7.79,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-25T09:44:41.705Z""","Primark",-23.34,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-03-26T20:20:41.143Z""","WWF",-6.86,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-03-26T08:00:29.293Z""","Oxfam",-3.14,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-03-26T07:43:33.007Z""","Payment received thank you",-70.41,"CCD","Credit Repayment","4962482411","29-34-68"
"0472758476","""2013-03-26T14:20:21.388Z""","American Express",-11.74,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-03-27T05:47:16.136Z""","Groupon",-0.01,"CAW","Entertainment","4962482411","29-34-68"
"0472758476","""2013-03-26T04:06:18.582Z""","Payment received thank you",70.41,"CCD","Credit Repayment","4673526357429697",
"0472758476","""2013-03-27T10:02:41.504Z""","National Express",-2.05,"CCW","Transport","4673526357429697",
"0472758476","""2013-03-27T14:18:11.504Z""","National Express",-0.01,"CCW","Transport","4673526357429697",
"0472758476","""2013-03-28T13:53:17.922Z""","Brenda Ward",0.68,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-03-28T16:31:16.729Z""","Barclaycard",-0.01,"CCW","Debt","4673526357429697",
"0472758476","""2013-03-29T07:49:16.387Z""","Bodyshop",-9.89,"CAW","Healthcare","4962482411","29-34-68"
"0472758476","""2013-03-29T16:48:58.656Z""","Payment received thank you",-247.79,"CCD","Credit Repayment","4962482411","29-34-68"
"0472758476","""2013-03-29T17:13:34.546Z""","Payment received thank you",247.79,"CCD","Credit Repayment","4894735283394817",
"0472758476","""2013-03-30T18:35:34.269Z""","RSPCA",-1.36,"CCW","Charity","4894735283394817",
"0472758476","""2013-04-01T06:38:55.551Z""","Shelter",-10.94,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-03-31T11:02:48.012Z""","Primark",-34.63,"CCW","Clothing","4894735283394817",
"0472758476","""2013-03-28T09:51:56.127Z""","Odeon Cinemas",-22.52,"CCW","Entertainment","4673526357429697",
"0472758476","""2013-04-02T05:42:46.121Z""","Arriva Wales",-0.01,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-03-31T02:41:30.165Z""","Hitachi Personal Finance",-0.01,"CCW","Debt","4894735283394817",
"0472758476","""2013-04-02T03:41:51.921Z""","Barclaycard",-3.89,"CAW","Debt","4962482411","29-34-68"
"0472758476","""2013-04-02T10:06:05.941Z""","MegaBus",-9.19,"CCW","Transport","4894735283394817",
"0472758476","""2013-04-01T08:12:41.037Z""","Primark",-10.85,"CAW","Clothing","4962482411","29-34-68"
"0472758476","""2013-03-29T14:08:04.245Z""","Lidl",-15.39,"CCW","Food","4673526357429697",
"0472758476","""2013-04-02T00:24:12.013Z""","Nicole Bailey",2.65,"CAD","-","4962482411","29-34-68"
"0472758476","""2013-04-02T22:33:21.237Z""","Arriva Wales",-6.23,"CCW","Transport","4894735283394817",
"0472758476","""2013-04-02T21:28:12.839Z""","Save the Children",-15.33,"CCW","Charity","4894735283394817",
"0472758476","""2013-04-02T10:58:43.772Z""","Wonga",-4.69,"CCW","Debt","4894735283394817",
"0472758476","""2013-04-02T08:59:04.209Z""","McColls",-13.59,"CCW","Food","4894735283394817",
"0472758476","""2013-04-02T17:28:39.025Z""","Odeon Cinemas",-15.48,"CCW","Entertainment","4894735283394817",
"0472758476","""2013-04-03T00:36:48.816Z""","WWF",-6.19,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-04-03T06:02:34.664Z""","MegaBus",-1,"CAW","Transport","4962482411","29-34-68"
"0472758476","""2013-04-02T21:43:29.745Z""","Arriva Wales",-1.25,"CCW","Transport","4673526357429697",
"0472758476","""2013-04-03T00:39:22.280Z""","Shelter",-9.26,"CAW","Savings","4962482411","29-34-68"
"0472758476","""2013-04-03T18:45:57.779Z""","Lidl",-0.01,"CAW","Food","4962482411","29-34-68"
"0472758476","""2013-04-03T09:12:01.283Z""","Save the Children",-7.87,"CAW","Charity","4962482411","29-34-68"
"0472758476","""2013-04-03T15:08:07.987Z""","Nicole Bailey",6.43,"CAD","-","4962482411","29-34-68"
